SSLfinal_State,URL_of_Anchor,web_traffic,Prefix_Suffix,having_Sub_Domain,Request_URL,Links_in_tags,Domain_registeration_length,SFH,URL_Risk_Score,age_of_domain,Google_Index,Page_Rank,having_IP_Address,Statistical_report,DNSRecord,Shortining_Service,Abnormal_URL,URL_Length,having_At_Symbol,Result
-1.3962315710290527,0.10937733145007404,-1.594559470130358,-0.39521862938499625,-1.327767861469957,0.8376653140624574,-1.1761094905733802,-0.7173578824485667,-0.5371052508327153,-1.463508265424238,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,-2.54197323766714,0.6788040598469387,0.3869803344633923,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,1.5236070380940139,0.8748465594684525,2.611761376018399,-1.327767861469957,0.8376653140624574,0.1619465368310366,-0.7173578824485667,-0.5371052508327153,1.4055051449166673,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-0.2816056309852791,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-0.07725894099369404,-1.2310021821869486,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
-1.3962315710290527,0.10937733145007404,0.8748465594684525,-0.39521862938499625,1.173249979482569,-1.2310021821869486,-1.1761094905733802,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,0.8748465594684525,2.611761376018399,-0.07725894099369404,-1.2310021821869486,1.5000025642354533,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,1.7566981049210226,0.7235247168678561,-2.54197323766714,0.6788040598469387,0.3869803344633923,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,1
0.8330203090584947,1.5236070380940139,0.8748465594684525,2.611761376018399,1.173249979482569,0.8376653140624574,-1.1761094905733802,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,1.7566981049210226,0.7235247168678561,-2.54197323766714,-1.5064547874471519,0.3869803344633923,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-1.327767861469957,0.8376653140624574,0.1619465368310366,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,1.5236070380940139,0.8748465594684525,-0.39521862938499625,-1.327767861469957,0.8376653140624574,0.1619465368310366,-0.7173578824485667,-0.5371052508327153,-1.463508265424238,-1.0831521774410409,0.3996316930704534,-0.592863028694839,-1.4139861716875022,-2.54197323766714,-1.5064547874471519,-2.5921753740970552,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-0.07725894099369404,-1.2310021821869486,-1.1761094905733802,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
-0.2816056309852791,0.10937733145007404,-0.35985645533095284,-0.39521862938499625,-0.07725894099369404,0.8376653140624574,1.5000025642354533,-0.7173578824485667,2.1417571664718946,1.4055051449166673,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,2.178529999347841,0.41661279111889066,1
0.8330203090584947,0.10937733145007404,0.8748465594684525,2.611761376018399,-1.327767861469957,0.8376653140624574,0.1619465368310366,-0.7173578824485667,-0.5371052508327153,1.4055051449166673,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
0.8330203090584947,0.10937733145007404,0.8748465594684525,-0.39521862938499625,1.173249979482569,0.8376653140624574,1.5000025642354533,-0.7173578824485667,2.1417571664718946,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,2.178529999347841,-2.443153992997431,1
0.8330203090584947,0.10937733145007404,0.8748465594684525,-0.39521862938499625,1.173249979482569,0.8376653140624574,0.1619465368310366,-0.7173578824485667,2.1417571664718946,1.4055051449166673,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,2.178529999347841,0.41661279111889066,1
-0.2816056309852791,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-0.07725894099369404,-1.2310021821869486,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-1.463508265424238,0.9588408855894343,0.3996316930704534,-0.592863028694839,-1.4139861716875022,-2.54197323766714,-1.5064547874471519,-2.5921753740970552,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,-1
-1.3962315710290527,0.10937733145007404,-0.35985645533095284,-0.39521862938499625,1.173249979482569,0.8376653140624574,-1.1761094905733802,-0.7173578824485667,-0.5371052508327153,-1.463508265424238,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,-2.54197323766714,-1.5064547874471519,-1.1025975198168312,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,0.8748465594684525,-0.39521862938499625,-1.327767861469957,0.8376653140624574,1.5000025642354533,-0.7173578824485667,2.1417571664718946,1.4055051449166673,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,2.178529999347841,0.41661279111889066,1
0.8330203090584947,1.5236070380940139,0.8748465594684525,2.611761376018399,1.173249979482569,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,1.4055051449166673,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-0.2816056309852791,-1.3048523751938659,0.8748465594684525,-0.39521862938499625,-0.07725894099369404,0.8376653140624574,0.1619465368310366,-0.7173578824485667,2.1417571664718946,1.4055051449166673,0.9588408855894343,0.3996316930704534,-0.592863028694839,-1.4139861716875022,0.39905388346422915,-1.5064547874471519,-2.5921753740970552,0.4142524848380812,2.178529999347841,0.41661279111889066,-1
-1.3962315710290527,0.10937733145007404,-0.35985645533095284,-0.39521862938499625,1.173249979482569,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,1.5236070380940139,0.8748465594684525,2.611761376018399,1.173249979482569,-1.2310021821869486,0.1619465368310366,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,1.7566981049210226,-1.4139861716875022,-2.54197323766714,-1.5064547874471519,-2.5921753740970552,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,1
0.8330203090584947,1.5236070380940139,-1.594559470130358,-0.39521862938499625,1.173249979482569,-1.2310021821869486,0.1619465368310366,-0.7173578824485667,-0.5371052508327153,-1.463508265424238,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,-2.54197323766714,-0.41382536380010665,0.3869803344633923,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-1.327767861469957,0.8376653140624574,0.1619465368310366,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,-1.594559470130358,-0.39521862938499625,1.173249979482569,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,1.7566981049210226,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-1.327767861469957,-1.2310021821869486,0.1619465368310366,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,-0.35985645533095284,-0.39521862938499625,1.173249979482569,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-1.327767861469957,0.8376653140624574,-1.1761094905733802,-0.7173578824485667,2.1417571664718946,1.4055051449166673,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,2.178529999347841,0.41661279111889066,-1
-1.3962315710290527,-1.3048523751938659,-0.35985645533095284,-0.39521862938499625,-1.327767861469957,-1.2310021821869486,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-1.463508265424238,-1.0831521774410409,0.3996316930704534,-0.592863028694839,-1.4139861716875022,-2.54197323766714,-1.5064547874471519,-2.5921753740970552,-2.4363925322082842,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,0.8748465594684525,-0.39521862938499625,1.173249979482569,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,0.10937733145007404,-0.35985645533095284,-0.39521862938499625,-1.327767861469957,0.8376653140624574,-1.1761094905733802,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-1.327767861469957,-1.2310021821869486,-1.1761094905733802,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,0.8748465594684525,-0.39521862938499625,-0.07725894099369404,-1.2310021821869486,-1.1761094905733802,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,1.7566981049210226,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,-1.327767861469957,-1.2310021821869486,0.1619465368310366,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,0.8748465594684525,-0.39521862938499625,-1.327767861469957,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,0.10937733145007404,-0.35985645533095284,-0.39521862938499625,-1.327767861469957,-1.2310021821869486,0.1619465368310366,0.35999456836910815,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
-1.3962315710290527,0.10937733145007404,0.8748465594684525,-0.39521862938499625,-0.07725894099369404,0.8376653140624574,-1.1761094905733802,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
-1.3962315710290527,-1.3048523751938659,-1.594559470130358,-0.39521862938499625,1.173249979482569,-1.2310021821869486,0.1619465368310366,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,0.8748465594684525,-0.39521862938499625,-0.07725894099369404,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,1.5236070380940139,-1.594559470130358,-0.39521862938499625,-1.327767861469957,-1.2310021821869486,-1.1761094905733802,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,1.5236070380940139,0.8748465594684525,-0.39521862938499625,1.173249979482569,-1.2310021821869486,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
-1.3962315710290527,0.10937733145007404,0.8748465594684525,-0.39521862938499625,-1.327767861469957,-1.2310021821869486,0.1619465368310366,1.4373470191867828,-0.5371052508327153,-0.029001560253785273,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,-1.5064547874471519,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,0.10937733145007404,-0.35985645533095284,-0.39521862938499625,1.173249979482569,0.8376653140624574,-1.1761094905733802,-0.7173578824485667,-0.5371052508327153,-0.029001560253785273,-1.0831521774410409,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,-1
0.8330203090584947,1.5236070380940139,0.8748465594684525,2.611761376018399,-1.327767861469957,0.8376653140624574,1.5000025642354533,-0.7173578824485667,-0.5371052508327153,1.4055051449166673,0.9588408855894343,0.3996316930704534,-0.592863028694839,0.7235247168678561,0.39905388346422915,0.6788040598469387,0.3869803344633923,0.4142524848380812,-0.4775107111887328,0.41661279111889066,1
